,zon,zon_ef,mer,mer_perp,mer_parl,N,nui,R,F,E,ratio,hem,ge,K,dn
330,-8.947291622155241,-22.499730081148705,44.518486387883875,9.048880811568626,43.837481482826796,8.260731285592947e+17,0.7155556651558459,0.000484773984193321,42.25971131215187,15.951192838084557,0.7259758618949441,north,8.868549599799476,1.4845811022328208e-05,2013-12-24 20:00:00
340,-7.669352617416499,-21.380658680088757,44.973522275426895,9.472793798537746,43.789708352743084,9.412493599590464e+17,0.6318278135404718,0.00040141295515098876,42.71795740740967,16.185360335432375,0.7252215841882823,north,8.842167291973231,1.1497224724055264e-05,2013-12-24 20:00:00
350,-6.4990721685654185,-20.359851502825375,45.31711724838412,9.508341959998422,43.75350830143874,1.0341997090565306e+18,0.5610989910901206,0.0003373938304533829,41.9612203409952,16.585246490818484,0.7167165264052076,north,8.815902533069698,1.0520727251195084e-05,2013-12-24 20:00:00
360,-5.735946901592101,-19.78178003064456,46.0006344359447,10.212668168522477,44.04096772090241,1.1495360078069257e+18,0.5073638473675939,0.00029001655428347414,42.11684757737811,17.022317208545317,0.7121650725003636,north,8.789754625790525,8.96187994247434e-06,2013-12-24 20:00:00
370,-6.6749556448418215,-20.569754083753082,45.75344183003366,10.612810999792162,44.00209636399589,1.2301569000657733e+18,0.4882474678554785,0.0002977189315937241,43.40198738405278,14.425656527998699,0.7505404759367632,north,8.763722878000134,7.382023697841981e-06,2013-12-24 20:00:00
380,-6.20292683684264,-20.234144169150472,46.29919688191173,11.24550627413266,44.244414161924425,1.3201762339436183e+18,0.4496924133769596,0.00026328350093176103,42.94425986221549,14.847524910769147,0.74308589068338,north,8.737806602679962,6.322202776009157e-06,2013-12-24 20:00:00
390,-5.7874580048803885,-19.96903930326148,46.822835558533534,11.578026585249562,44.56708674474984,1.385473218959878e+18,0.414846905550673,0.0002344186765585733,41.90266088694803,15.281397596738508,0.7327682224391614,north,8.712005117883095,5.196360565019404e-06,2013-12-24 20:00:00
400,-5.465211249928196,-19.788121931559555,47.41939130265542,12.276918745260284,44.88320656103944,1.4518764444538642e+18,0.3891601213112477,0.00021334243334026812,41.058737728274025,15.574612929074592,0.7249922042701236,north,8.686317746689436,4.011372451815521e-06,2013-12-24 20:00:00
410,-6.986061684167873,-21.089233222373185,47.036814446586675,12.750438088462149,44.863015508421526,1.4892293870525274e+18,0.39058483399940475,0.00023690577280320767,42.14517311077276,12.37517444970514,0.7730173228265336,north,8.660743817161276,3.351467981456561e-06,2013-12-24 20:00:00
420,-6.796509312878445,-21.04293814546475,47.69815925626645,13.604746521713832,45.23840675007097,1.5384820772046252e+18,0.3716145216046356,0.00021899105804189416,41.26380447878011,12.976978279174398,0.7607523782043633,north,8.635282662299383,2.4861472392921698e-06,2013-12-24 20:00:00
430,-6.754390959641413,-21.085374290774766,48.03099508568974,13.854967769718657,45.49674616438635,1.5523045449003948e+18,0.35322342145436464,0.00020345642023176955,39.74246247805118,13.26834814402547,0.7497048623040714,north,8.609933619999481,1.6072484609245128e-06,2013-12-24 20:00:00
440,-6.53977649482905,-21.00417357421545,48.6292481466509,14.622024666895351,45.807999440076365,1.574662494333805e+18,0.34036368256768806,0.0001918662845048805,38.70747318020481,13.996079984875047,0.7344376395072254,north,8.584696033009237,1.233026784838866e-06,2013-12-24 20:00:00
450,-6.394531776101935,-20.984110769151606,49.10916915974732,14.989141117555887,46.14938985524267,1.577365679709346e+18,0.3272572526989469,0.0001809622154116644,37.45087385224862,14.318909732840797,0.7234118294254395,north,8.559569248885623,7.171547781385606e-07,2013-12-24 20:00:00
460,-6.28164751730977,-20.982114778347317,49.65462133086957,15.788796496083808,46.416728432846334,1.5834113936883039e+18,0.3187597424365033,0.0001736276606477992,36.59897325913124,14.609678621168825,0.7147029245112941,north,8.534552619952782,3.217144971682905e-07,2013-12-24 20:00:00
470,-6.1586096197525535,-20.972941378353756,50.09650069427416,16.147591923518274,46.722149861476026,1.5737293886653893e+18,0.309041042198114,0.00016559363667430227,35.29874740202197,15.03463857161385,0.7012988838166211,north,8.50964550326026,-2.884917295869574e-07,2013-12-24 20:00:00
480,-8.32902050335456,-22.718259890616277,49.08797984466125,16.458031737093602,46.29267389829603,1.560558341052617e+18,0.3267344802406561,0.00019966167835534348,36.99445305065062,12.3475303736408,0.7497560998417016,north,8.484847260541722,-2.875133080924515e-07,2013-12-24 20:00:00
490,-8.23741804755878,-22.712963122091022,49.54594806194267,17.225079249529102,46.46711611848433,1.5510867350263634e+18,0.32102395293709396,0.00019273908433371692,35.97363751501583,12.767084174745241,0.7380612405370433,north,8.460157258174037,-5.159079982370349e-07,2013-12-24 20:00:00
500,-8.11345988840267,-22.70236883448514,49.975184102581636,17.554424782541105,46.76154812839801,1.5310499504512796e+18,0.3139473536227531,0.00018536804003467256,34.91265960970618,13.063603197732704,0.7277069443660971,north,8.435574867136822,-1.2145421808186509e-06,2013-12-24 20:00:00
80,,,,,,,,,,0.031795785891569096,,south,9.568461737165052,,2013-12-24 20:00:00
90,,,,,,,,,,0.08847460001886473,,south,9.538897985579665,,2013-12-24 20:00:00
100,,,,,,,,,,1.0687426902994321,,south,9.509471037659582,,2013-12-24 20:00:00
110,,,,,,,,,,12.167915953993859,,south,9.480180050642307,,2013-12-24 20:00:00
120,,,,,,,,,,47.54573769825889,,south,9.451024188245025,,2013-12-24 20:00:00
130,,,,,,,,,,77.4698113146673,,south,9.422002620604932,,2013-12-24 20:00:00
140,,,,,,,,,,82.84703542230153,,south,9.393114524220158,,2013-12-24 20:00:00
150,,,,,,,,,,81.44206231647036,,south,9.364359081891372,,2013-12-24 20:00:00
160,-39.10581042553338,-55.41104237536256,54.61516420331832,-4.5433251728257,64.49851890217425,2.1211798402954816e+16,12.913155261921887,0.02084672925465374,19.236306002600113,58.36538755290187,0.24788513138365978,south,9.335735482663964,,2013-12-24 20:00:00
170,-44.41742901836374,-60.73671071423805,55.3883237734647,-6.171616632208644,66.91637722597379,3.2010801995343188e+16,10.255025746395177,0.01540533815898516,24.03084699123939,49.48077431854512,0.32689861226119965,south,9.307242921770898,2.966707725135955e-05,2013-12-24 20:00:00
180,-47.61256987062302,-64.01237777092564,56.08735379577129,-7.294290013757713,68.56695341057936,3.9924909265050664e+16,8.121858052460382,0.01132801444010026,24.23361124554048,45.6443348608876,0.3467991347174302,south,9.27888060057611,2.164133854732075e-05,2013-12-24 20:00:00
190,-46.445013879758285,-63.10464828962339,56.49653484790096,-8.517962768828564,68.42482661598235,4.892103099247529e+16,6.782237209830008,0.00899501611694617,25.04132647675113,41.4661556924197,0.3765189368175916,south,9.250647726518585,1.8416960143039278e-05,2013-12-24 20:00:00
200,-43.685681491381175,-60.48152903525134,56.294266680260776,-9.470289425929574,67.17277505514792,5.749933202868778e+16,5.6677637254544155,0.007139073158997246,24.74561776036699,38.754910504967235,0.3896915259817759,south,9.222543513056936,1.653518455050169e-05,2013-12-24 20:00:00
210,-40.11290203075114,-57.09750170773994,56.064961750259116,-10.461871959530429,65.58471937652597,6.740562587683684e+16,4.898443753613496,0.00596598493798412,25.220917503382626,36.03297886976492,0.41174388890694247,south,9.194567179614682,1.5218029100539841e-05,2013-12-24 20:00:00
220,-36.917717157941254,-53.860358300093225,55.30985548265528,-11.014506058401656,63.67767643739516,7.74005207930905e+16,4.091040660696547,0.004712777698639143,24.321412304074663,35.038846846529665,0.40972550747071756,south,9.166717951525998,1.648482918002977e-05,2013-12-24 20:00:00
230,-33.42543537978854,-50.31214486450942,54.43357438519563,-11.62208755251954,61.529194137521266,9.21984597228717e+16,3.424973259410592,0.0037429948442531226,25.08551462256028,33.860789121452584,0.4255655236925385,south,9.138995059982113,2.1914008068619687e-05,2013-12-24 20:00:00
240,-29.495607685954692,-46.26033443617983,53.33872418938802,-11.838111241659785,59.06091681890517,1.1692678118317925e+17,2.823933235466642,0.0029190765392596214,27.204267993567246,32.79283779266393,0.4534263384386517,south,9.111397741978243,2.587008469271735e-05,2013-12-24 20:00:00
250,-25.369379338222743,-41.99339707731768,52.15588254097509,-11.950249092351294,56.44619020712073,1.5159106318498688e+17,2.3419269424300624,0.002296908831574239,29.812525192285104,31.359551664822124,0.48735512547538035,south,9.083925240261097,2.6813472853620865e-05,2013-12-24 20:00:00
260,-21.523826123924692,-38.007860745813616,51.019636937604766,-12.051129241094149,53.96844244521067,1.967999071120882e+17,1.9715075617670992,0.001850779567811907,32.872245005717325,29.980893379753997,0.5230008532607472,south,9.05657680327692,2.6866746313041565e-05,2013-12-24 20:00:00
270,-18.03553264515928,-34.40886857349697,49.97635181333164,-12.351552497095772,51.655010191312805,2.5549803353634806e+17,1.6860375182305518,0.0015296961201658227,36.793377507872336,28.267582104912773,0.5655215927777689,south,9.029351685120096,2.4894960411032162e-05,2013-12-24 20:00:00
280,-13.967272568835215,-29.81518977031003,47.81396389882059,-11.743301760939946,48.27069816768083,3.216716882768688e+17,1.3669651700471284,0.0011230569028331692,37.63645863467983,30.04379068993539,0.5560921983925302,south,9.002249145482297,2.189141974703367e-05,2013-12-24 20:00:00
290,-12.063405765237638,-27.905857870839238,47.44157442529135,-11.755859459569928,47.228071412420746,3.934102525817863e+17,1.2023772738267469,0.0009747956140484343,40.69428586216073,27.076609015451453,0.6004684744926381,south,8.975268449602138,2.10873294509038e-05,2013-12-24 20:00:00
300,-8.527895026222374,-23.874060588763697,45.39384009743922,-11.358693032246771,44.09092272189472,4.8396543489093344e+17,1.005821553649221,0.0007463240453163166,41.983425423292175,28.60915371393964,0.594728595220703,south,8.948408868215399,2.002694390905187e-05,2013-12-24 20:00:00
310,-7.411722607294429,-22.863177639958817,45.330489022483384,-12.010742127184153,43.44433527209171,5.828702066722231e+17,0.914842062819707,0.0006861200250125331,46.293963957556066,25.755642057266932,0.6425290368420871,south,8.921669677505726,1.8286143601389573e-05,2013-12-24 20:00:00
320,-4.126182451763422,-19.03962318544436,43.201484569841504,-11.523577117864999,40.326670489645096,6.918587505500969e+17,0.7873036523610588,0.0005483461351927412,48.64654493294362,27.04437079180944,0.6426999127589473,south,8.895050159055883,1.527809596001886e-05,2013-12-24 20:00:00
330,-4.002578431898918,-19.15144054549794,43.75498425004302,-12.028580778417318,40.67178294243967,7.88133951244821e+17,0.7302233647613121,0.0005281938767235862,52.21068964664377,22.937793016365625,0.6947670504642621,south,8.868549599799476,1.3444914328399094e-05,2013-12-24 20:00:00
340,-1.88807506841716,-16.644002127743953,42.23839092724016,-11.73587108646323,38.505498330306885,8.966809731561887e+17,0.6434034049351908,0.0004382525410149598,53.14286469552676,23.985570590970585,0.6890177986643317,south,8.842167291973231,1.2827731329414143e-05,2013-12-24 20:00:00
350,0.04325245280165019,-14.312535032603726,40.690328263461446,-11.539291381378053,36.339832054201544,1.010149798868441e+18,0.57451826557544,0.0003714073680516587,54.15548612952447,25.013109233153134,0.6840526332623927,south,8.815902533069698,1.0242517062915299e-05,2013-12-24 20:00:00
360,1.4417901972810143,-12.631616438113259,39.690241888317644,-11.082185922896057,34.99598008090931,1.0947296620569836e+18,0.5131130991281541,0.0003158452701592975,52.8663953588907,26.003982770627616,0.6702946862011395,south,8.789754625790525,9.087047401750998e-06,2013-12-24 20:00:00
370,0.3476848306075089,-14.091807596274325,40.62673086000118,-12.381944393428721,35.87412938721688,1.1992687683322022e+18,0.5034704723662934,0.00033512498726170935,57.48883892400843,21.48641544815556,0.7279348370705753,south,8.763722878000134,8.365518806689114e-06,2013-12-24 20:00:00
380,1.367341706772977,-12.78828039559486,39.56356704723229,-12.324985039704737,34.452853805980034,1.2847998464301983e+18,0.46370676038840775,0.00029826892560448615,57.30334040222486,22.58653643768266,0.7172791180671846,south,8.737806602679962,6.239696184447352e-06,2013-12-24 20:00:00
390,2.269985656904353,-11.620512478377304,38.649235538991185,-12.030798707363482,33.31735963117671,1.3482940644216614e+18,0.4259952482771884,0.0002646631657589417,55.6867515303835,23.4784460989762,0.7034246512097528,south,8.712005117883095,5.137700595827091e-06,2013-12-24 20:00:00
400,3.012649917833325,-10.624033504469882,37.70511874302591,-12.024894639595738,32.0884432767372,1.4113906107751194e+18,0.400046814010023,0.00024278327232679414,55.386730965257584,24.354006145259763,0.6945851389421429,south,8.686317746689436,4.777435750448606e-06,2013-12-24 20:00:00
410,0.900937337898718,-13.38317611710298,39.569566380773686,-13.76932545990565,34.05796477234955,1.4706730133814853e+18,0.41208721782739016,0.0002809440876094378,60.069749596964996,18.991854235761636,0.7597841010670191,south,8.660743817161276,3.2340324554742584e-06,2013-12-24 20:00:00
420,1.7083895896859862,-12.349116441050993,38.81521378173556,-13.41225037688449,33.13812718493235,1.493675215875302e+18,0.3878680785924038,0.0002578183140603119,58.32610864568961,19.86654458347678,0.7459282456466585,south,8.635282662299383,2.2712900122759006e-06,2013-12-24 20:00:00
430,2.3476665271732187,-11.453654218686061,37.86954057705415,-13.420708451708077,31.92159692302927,1.5253028066521357e+18,0.3729868242703643,0.00024384573218120748,58.22265176847785,21.482040732917845,0.7304795983932605,south,8.609933619999481,2.008311678276037e-06,2013-12-24 20:00:00
440,3.0129343046124,-10.543993144380858,36.976114124525026,-13.35418046835512,30.771771013407175,1.5415657279985114e+18,0.3606490583778348,0.00023250732401156035,57.55895708987488,22.48107464492075,0.7191271147991362,south,8.584696033009237,9.494670638120548e-07,2013-12-24 20:00:00
450,3.3873244817780983,-9.986316227890441,36.37509244160147,-13.164202052169081,30.094810862681832,1.541083750087231e+18,0.3461153893392234,0.00021906633837617514,55.96462022404183,23.274321051370677,0.7062767286292276,south,8.559569248885623,4.194390087271394e-07,2013-12-24 20:00:00
460,3.8992395556961243,-9.259027992917215,35.58393242123332,-13.129994764855661,29.084758755835118,1.5409501662391114e+18,0.3385660156661045,0.0002124592635142214,55.16509060722178,24.191745566899485,0.6951523430972093,south,8.534552619952782,1.7297061110047697e-08,2013-12-24 20:00:00
470,4.492095587516336,-8.449919735862254,34.859204789695475,-12.831517686275745,28.2403128912143,1.5281516027163784e+18,0.327676150818171,0.00020230190792804807,53.35715918084091,25.081194802484454,0.6802432288696895,south,8.50964550326026,-1.756346683166072e-07,2013-12-24 20:00:00
480,0.9654940067239797,-13.120563343387396,38.32580843615258,-15.408096448084025,31.975968193326015,1.522163530393362e+18,0.36081980154777565,0.00025821202367368835,59.51731273460727,18.176516807014398,0.766049415838397,south,8.484847260541722,-3.2245887398455767e-07,2013-12-24 20:00:00
490,1.3454100852783613,-12.554589361262073,37.65110619286197,-15.406096875789633,31.109085729762086,1.5050665603931722e+18,0.3564570117233743,0.00025234066910704526,58.60372293953424,19.226700251390255,0.7529667774743359,south,8.460157258174037,-9.19153109173641e-07,2013-12-24 20:00:00
500,1.4729436420970807,-12.299303799437123,37.26025198049497,-15.281014623670563,30.710278332887903,1.4813765245179418e+18,0.34846851279989954,0.00024281474171488425,57.00998596296643,20.23581196254866,0.7380334917109509,south,8.435574867136822,-1.383600273070657e-06,2013-12-24 20:00:00
80,,,,,,,,,,0.03130966460057171,,north,9.568461737165052,,2013-12-24 20:10:00
90,,,,,,,,,,0.07981409191028274,,north,9.538897985579665,,2013-12-24 20:10:00
100,,,,,,,,,,0.9516891097082821,,north,9.509471037659582,,2013-12-24 20:10:00
110,,,,,,,,,,10.622062055298958,,north,9.480180050642307,,2013-12-24 20:10:00
120,,,,,,,,,,40.188729168868356,,north,9.451024188245025,,2013-12-24 20:10:00
130,,,,,,,,,,66.39639264212941,,north,9.422002620604932,,2013-12-24 20:10:00
140,,,,,,,,,,70.13864182923847,,north,9.393114524220158,,2013-12-24 20:10:00
150,,,,,,,,,,67.06730933919017,,north,9.364359081891372,,2013-12-24 20:10:00
160,-39.06239873762089,-53.20345346500398,49.13765416321722,1.4138178466305031,59.31672757426697,1.9306232462774732e+16,12.864635220491673,0.020874019867891933,16.730780709921607,44.90656700050543,0.27143901110935215,north,9.335735482663964,,2013-12-24 20:10:00
170,-44.32169249889927,-57.66293699938063,47.86607955203935,2.7272769242390256,59.74860235226469,2.929743535302778e+16,10.197243141172388,0.01536984611650124,20.001519062567528,37.48476223183968,0.3479355180435625,north,9.307242921770898,3.03716167987957e-05,2013-12-24 20:10:00
180,-46.71292862572642,-59.69743920213294,47.3434694011348,3.6407551105724774,59.927757664152814,3.684506301425785e+16,8.067996877115895,0.01127310965149638,19.937694462106116,34.03790912276318,0.3693834461852159,north,9.27888060057611,2.2536549237055432e-05,2013-12-24 20:10:00
190,-44.9194028585234,-57.73374623997848,46.67997935166904,4.6320644585795705,58.55722152879541,4.556208860386053e+16,6.723115661140134,0.008912137425332319,20.557693120508333,30.557655026885474,0.40218239463476096,north,9.250647726518585,1.9476475148827816e-05,2013-12-24 20:10:00
200,-41.52254082833995,-54.24424270374367,45.955666288337,5.391946589143453,56.61482609754584,5.417697392299878e+16,5.606003685962681,0.007040115613778388,20.537057799955644,28.16490810249441,0.4216884764177966,north,9.222543513056936,1.7851223992859145e-05,2013-12-24 20:10:00
210,-37.52191222963624,-50.21296056096423,45.328267087497494,6.125379292140462,54.56398452989146,6.4402958321297656e+16,4.823136248717381,0.005834887411482919,20.94538930258013,25.936517899607786,0.4467691387265626,north,9.194567179614682,1.7029932155634734e-05,2013-12-24 20:10:00
220,-33.64033426776989,-46.376488136437466,44.92799718930295,6.587555785439552,52.808719583965605,7.552178147635333e+16,4.009491944195925,0.004570208390014596,20.4601669394879,24.83078017913865,0.4517495932663631,north,9.166717951525998,1.8687252768832228e-05,2013-12-24 20:10:00
230,-29.33886608174342,-42.310697317841,44.95702576322908,6.4722534848052735,51.418831858689046,9.191790657418946e+16,3.3098338764543453,0.003554742387379881,20.816283470927907,23.93208141935314,0.4651853430168355,north,9.138995059982113,2.4815898561985383e-05,2013-12-24 20:10:00
240,-24.52751724120812,-37.70870944315767,44.89457501588754,6.666601004376809,49.72667059617869,1.2025318697080994e+17,2.705559224516566,0.0027278435046149893,22.35292234057793,22.66704536237931,0.49651129223510365,north,9.111397741978243,2.845682380590307e-05,2013-12-24 20:10:00
250,-20.066766868325676,-33.45188345662971,44.89202751663422,6.8849619642194675,48.21236648472675,1.592195081092675e+17,2.2365762861649428,0.002125196609085195,24.569899200315536,21.60565033990304,0.5320976024100228,north,9.083925240261097,2.8507537094706424e-05,2013-12-24 20:10:00
260,-16.2074489200491,-29.780643137821638,44.96119879595124,7.166370958208514,46.96106800639068,2.095389967009555e+17,1.8801982585824726,0.0016984128099501695,27.31367762497304,19.921863061516202,0.5782442040043283,north,9.05657680327692,2.5824073446926013e-05,2013-12-24 20:10:00
270,-13.06664174392345,-26.823833699589787,45.0590019573813,7.114106446045363,46.03195587266091,2.655222285974807e+17,1.6049801721803834,0.0013957572282436816,29.735004511571614,18.65732424928404,0.614456986736793,north,9.029351685120096,2.4405925731717493e-05,2013-12-24 20:10:00
280,-8.77722155998653,-22.869627654980597,45.5011602770643,7.1250317982421105,45.06725197217384,3.3667959938324934e+17,1.312160373492808,0.0010325973661511304,31.16208331313123,19.202414575987483,0.6187311423562077,north,9.002249145482297,2.439017743540631e-05,2013-12-24 20:10:00
290,-6.767521985907669,-20.96762059129846,45.71542296858097,7.741724529320079,44.52466511244733,4.266359200682695e+17,1.1550853878954728,0.0008880948939687686,34.66299382848779,17.25189926476764,0.6676888222850076,north,8.975268449602138,2.069681355617415e-05,2013-12-24 20:10:00
300,-3.5469784046172905,-18.047660101300394,46.16235413672561,7.512013672184187,43.96509988029866,5.094716504160153e+17,0.9709988180082997,0.0006854266560642353,35.33384232803403,17.722000076331437,0.6659745793636996,north,8.948408868215399,1.8841847579054157e-05,2013-12-24 20:10:00
310,-2.7425529151982397,-17.246623415241828,46.230001958084,8.122562298323947,43.66045204489019,6.13947790462864e+17,0.8784938325654528,0.0006201490387697066,38.41275861714133,15.93561557932883,0.706787630450152,north,8.921669677505726,1.6582314488106057e-05,2013-12-24 20:10:00
320,-0.39029557274263665,-15.131337515739153,46.63995842036376,8.009228686351006,43.33217209107396,7.076244436749651e+17,0.7565136930190385,0.0004965778669751745,38.447466661799794,16.672514239113923,0.6975232217680695,north,8.895050159055883,1.5632749146113818e-05,2013-12-24 20:10:00
330,-0.5073578095354055,-15.223716970973534,46.83265241919065,8.891578172546486,43.40081032878001,8.287270871857184e+17,0.7018665884317733,0.0004723072550744837,41.628799378809276,14.129583051079917,0.7465926657960978,north,8.868549599799476,1.4578335900041007e-05,2013-12-24 20:10:00
340,0.9630029912560936,-13.94945619134638,47.400059304643335,9.343213046610007,43.40721061957934,9.418752124067876e+17,0.6220631332627767,0.0003936651018918955,42.11300889937701,14.330367570645098,0.746110731375963,north,8.842167291973231,1.1256475493942763e-05,2013-12-24 20:10:00
350,2.2967885694463184,-12.797178539349858,47.83070687961673,9.401358299161943,43.4029093120898,1.0324584180139101e+18,0.5540238322643556,0.00033262165942078904,41.37767434321398,14.656431018128856,0.7384373155667419,north,8.815902533069698,1.029004572173183e-05,2013-12-24 20:10:00
360,3.195841752807824,-12.102491466947585,48.58505422063595,10.124681844024458,43.72763728816555,1.1450493345046796e+18,0.5024692594229146,0.00028751083327091374,41.54812943110079,14.994952447711608,0.7348048258167112,north,8.789754625790525,8.763831380012006e-06,2013-12-24 20:10:00
370,2.055871160280128,-13.055429445153846,48.262071700138954,10.509607706378672,43.688539704721464,1.223115061107649e+18,0.48277950177888435,0.0002936502374223906,42.68123695451327,12.659840242099028,0.7712397213172786,north,8.763722878000134,7.233675937440703e-06,2013-12-24 20:10:00
380,2.6486256674057627,-12.614621859014056,48.86388293148367,11.156151632092062,43.95718440739707,1.311081382331317e+18,0.44564343846730453,0.00026083056510927625,42.263972108614894,13.077698768156178,0.7636916529449173,north,8.737806602679962,6.222884309797055e-06,2013-12-24 20:10:00
390,3.1818951573146528,-12.246830401675558,49.43292350317987,11.4984307326558,44.291822015375836,1.3747559571749217e+18,0.41178406871452533,0.0002330205726570712,41.26844676593227,13.538865464340121,0.7529733731977822,north,8.712005117883095,5.124768231012889e-06,2013-12-24 20:10:00
400,3.5983213247255312,-11.97912518646331,50.06338141971597,12.20482345406984,44.62264278075572,1.4397932306144591e+18,0.3869118264649234,0.00021279364216859146,40.467479362352435,13.813411739251796,0.7455198052405674,north,8.686317746689436,3.951845756606858e-06,2013-12-24 20:10:00
410,1.7946999513888693,-13.511913638507496,49.56632216625987,12.653448859156196,44.592338992371445,1.4759348905955602e+18,0.38716557004136926,0.00023430164387548913,41.411229456113475,10.921145620622944,0.7913118675655564,north,8.660743817161276,3.3082183659947216e-06,2013-12-24 20:10:00
420,2.091185295876788,-13.366887712412147,50.266645748577545,13.515898074919974,44.985657764838805,1.524346954801232e+18,0.3688690994414406,0.00021724512280298796,40.58851091954241,11.492226009467108,0.7793382604180122,north,8.635282662299383,2.460334470892885e-06,2013-12-24 20:10:00
430,2.201520722307193,-13.348046081721229,50.62031013815302,13.770221087675553,45.24614184672565,1.5376436323506578e+18,0.35102066722471675,0.00020235118558038065,39.11859593224015,11.748069950497838,0.7690418715946421,north,8.609933619999481,1.5885075191520002e-06,2013-12-24 20:10:00
440,2.501718343303187,-13.185720587432963,51.244069911423516,14.541873836434993,45.56744073382454,1.559608388387733e+18,0.33862284248979907,0.00019131245674228203,38.13739437910125,12.436755115356581,0.7540886947249709,north,8.584696033009237,1.2226933442061506e-06,2013-12-24 20:10:00
450,2.7296315056113043,-13.089981292912872,51.74587989227987,14.9109397999539,45.9098357827028,1.562142696867919e+18,0.3258549506366924,0.00018079020541140266,36.92299758968149,12.687699331930634,0.7442547652177118,north,8.559569248885623,7.11123077831226e-07,2013-12-24 20:10:00
460,2.8938777714319555,-13.033836522406583,52.29781024361746,15.71097410825173,46.18034039881209,1.5680839818696484e+18,0.31766876737484673,0.00017382828507019957,36.11051547694015,12.906085450396578,0.7366997056868787,north,8.534552619952782,3.201131424808942e-07,2013-12-24 20:10:00
470,3.080335016455999,-12.96535418166123,52.75396059258759,16.07081729919131,46.48506032040982,1.5584912025723615e+18,0.3082258694187597,0.00016608576794775626,34.85221788239643,13.252950187449986,0.7245004909200747,north,8.50964550326026,-2.963826774139591e-07,2013-12-24 20:10:00
480,0.5054785892309597,-15.051652879720503,51.602087100531065,16.357382772166734,46.052327500582734,1.5452072873593024e+18,0.3246104241726057,0.00019824264623882615,36.39649291269231,10.712238233296445,0.7726060971563956,north,8.484847260541722,-2.941315951245797e-07,2013-12-24 20:10:00
490,0.6594863639189418,-14.983443636467038,52.07050549150686,17.124352896038687,46.22990557702371,1.5358655302936215e+18,0.3191508383648595,0.0001917078619932695,35.413507231520114,11.139772025798525,0.7607091873329795,north,8.460157258174037,-5.127644084817972e-07,2013-12-24 20:10:00
500,0.8650209446303286,-14.898210479655226,52.519150211474255,17.454305116164285,46.522444961601764,1.5160849330575613e+18,0.3123188205226701,0.00018467394489853273,34.39089958333617,11.548381206718268,0.7486164126187536,north,8.435574867136822,-1.209807946081993e-06,2013-12-24 20:10:00
80,,,,,,,,,,0.03131284932352413,,south,9.568461737165052,,2013-12-24 20:10:00
90,,,,,,,,,,0.08343366387229294,,south,9.538897985579665,,2013-12-24 20:10:00
100,,,,,,,,,,0.9737482225671692,,south,9.509471037659582,,2013-12-24 20:10:00
110,,,,,,,,,,10.749677053676502,,south,9.480180050642307,,2013-12-24 20:10:00
120,,,,,,,,,,41.30363524321008,,south,9.451024188245025,,2013-12-24 20:10:00
130,,,,,,,,,,68.94036624098857,,south,9.422002620604932,,2013-12-24 20:10:00
140,,,,,,,,,,74.14615629751168,,south,9.393114524220158,,2013-12-24 20:10:00
150,,,,,,,,,,73.12563154606778,,south,9.364359081891372,,2013-12-24 20:10:00
160,-37.876214702052586,-53.7588042535897,53.16126882386612,-4.4191497969353,62.71723723511444,1.9411461427400516e+16,12.888974497705098,0.020956238766100744,17.571285503279505,52.31312745257549,0.25143354233195087,south,9.335735482663964,,2013-12-24 20:10:00
170,-42.60314861305687,-58.61360361786617,54.17246877025717,-6.001029770354394,65.16299521466061,2.9479248043745016e+16,10.219687462779259,0.015457823105171908,22.054771021654428,44.33168173758629,0.3322179466590719,south,9.307242921770898,3.0326193934252833e-05,2013-12-24 20:10:00
180,-45.126459097944604,-61.38987349932443,55.262486001769254,-7.0998814499644105,66.95428545902202,3.703260833151919e+16,8.079778012961855,0.011342670566602379,22.362581345346737,40.932350389053454,0.3533076145683381,south,9.27888060057611,2.23885845516298e-05,2013-12-24 20:10:00
190,-43.41920110263544,-60.07994120775798,55.982581995610914,-8.295252133161652,66.92275417893109,4.571730187580617e+16,6.732611808547518,0.008981587971334377,23.231056667842363,37.23716156445783,0.38418622785602563,south,9.250647726518585,1.9230115769587094e-05,2013-12-24 20:10:00
200,-40.11998528310155,-57.03894130173674,56.04393501230132,-9.2204164267263,65.73638352985562,5.419876666060258e+16,5.612334442025724,0.007104933264269001,23.096919888567918,34.803104304877216,0.3989103667970958,south,9.222543513056936,1.7476984087478854e-05,2013-12-24 20:10:00
210,-36.13040355782259,-53.319434682380866,55.98180171037339,-10.17316142591683,64.1667321109708,6.4160685108458936e+16,4.8338021072953845,0.005909431604886305,23.68829084915575,32.29184150473705,0.4231553205234337,south,9.194567179614682,1.64061747011672e-05,2013-12-24 20:10:00
220,-32.3606962091213,-49.61384016458843,55.43712539201032,-10.689189389780163,62.26436178815031,7.466445300315325e+16,4.020233982178473,0.004641223189788949,23.05130462594345,31.451486390010828,0.4229380586986046,south,9.166717951525998,1.860847303533962e-05,2013-12-24 20:10:00
230,-28.1843249242435,-45.473109709893556,54.713858771945134,-11.215815775489117,60.03346973534555,9.124174904989995e+16,3.3331774224197477,0.0036364725943698406,24.146427958678952,30.483284906183222,0.44200173664485676,south,9.138995059982113,2.4090262931906616e-05,2013-12-24 20:10:00
